Megan," Simon Helana		mg/L",,,,,,,,,,,
262,0.0012,-2.0801,-2.0486,-2.0214,-1.971,-1.9455,0,1,1,1,1,1
264,-0.0138,-2.1319,-2.0995,-2.0694,-2.0179,-1.9884,0,1,1,1,1,1
266,-0.004,-2.1606,-2.125,-2.0915,-2.0383,-2.0031,0,1,1,1,1,1
268,-0.0256,-2.2174,-2.179,-2.1402,-2.0856,-2.0424,0,1,1,1,1,1
270,0.0348,-2.2135,-2.1714,-2.1288,-2.071,-2.0199,0,1,1,1,1,1
272,-0.0011,-2.2644,-2.2188,-2.171,-2.111,-2.0518,0,1,1,1,1,1
274,0.0072,-2.3009,-2.2521,-2.1982,-2.1355,-2.0671,0,1,1,1,1,1
276,0.0162,-2.3554,-2.3019,-2.2416,-2.175,-2.0958,0,1,1,1,1,1
278,0.002,-2.3856,-2.327,-2.2586,-2.1875,-2.0957,0,1,1,1,1,1
280,0.0068,-2.4361,-2.3717,-2.2946,-2.2185,-2.1118,0,1,1,1,1,1
282,0.0169,-2.4021,-2.332,-2.2454,-2.1639,-2.0419,0,1,1,1,1,1
284,-0.0013,-2.2725,-2.1958,-2.0998,-2.0117,-1.8739,0,1,1,1,1,1
286,0.0046,-1.8109,-1.7277,-1.6217,-1.5278,-1.3734,1,1,1,1,1,1
288,0.001,-1.3423,-1.253,-1.137,-1.0376,-0.8669,1,1,1,1,1,1
290,0.0006,-1.1534,-1.0591,-0.9354,-0.8313,-0.6482,1,1,1,1,1,1
292,0.001,-1.2438,-1.1483,-1.0217,-0.9167,-0.7287,1,1,1,1,1,1
294,0.0002,-0.8793,-0.7872,-0.6641,-0.5621,-0.3785,1,1,1,1,1,1
296,0.0007,-0.4182,-0.3332,-0.219,-0.1234,0.0465,1,1,1,1,1,1
298,0.0004,-0.1888,-0.1134,-0.0116,0.0753,0.2263,1,1,1,1,1,1
300,0.0003,-0.0926,-0.0279,0.0599,0.1371,0.2668,1,1,1,1,1,1
302,0.0002,-0.0535,-0.0001,0.0741,0.1414,0.249,1,1,1,1,1,1
304,0,-0.0313,0.0134,0.0741,0.1338,0.222,1,1,1,1,1,1
306,-0.0001,-0.0211,0.0153,0.0656,0.1173,0.1889,1,1,1,1,1,1
308,-0.0002,-0.0174,0.0129,0.0545,0.1001,0.1584,1,1,1,1,1,1
310,-0.0001,-0.0169,0.0089,0.0447,0.0858,0.1348,1,1,1,1,1,1
312,-0.0001,-0.0186,0.0047,0.0364,0.0749,0.1173,1,1,1,1,1,1
314,-0.0002,-0.0199,0.0018,0.0311,0.0674,0.1059,1,1,1,1,1,1
316,-0.0001,-0.0202,0.0004,0.0282,0.063,0.0988,1,1,1,1,1,1
318,-0.0002,-0.0198,0.0002,0.0267,0.0602,0.0942,1,1,1,1,1,1
320,-0.0001,-0.0199,-0.0002,0.0254,0.0578,0.09,1,1,1,1,1,1
322,-0.0002,-0.021,-0.0016,0.0231,0.0549,0.0859,1,1,1,1,1,1
324,-0.0001,-0.0231,-0.0039,0.0203,0.0511,0.0813,1,1,1,1,1,1
326,-0.0001,-0.0256,-0.0067,0.0167,0.0469,0.076,1,1,1,1,1,1
328,-0.0001,-0.0279,-0.0095,0.0129,0.0421,0.0693,1,1,1,1,1,1
330,0,-0.0283,-0.0109,0.01,0.0377,0.0624,1,1,1,1,1,1
332,0,-0.0261,-0.0102,0.0083,0.0345,0.0556,1,1,1,1,1,1
334,-0.0001,-0.0231,-0.0089,0.0071,0.0313,0.0482,1,1,1,1,1,1
336,-0.0001,-0.0201,-0.0078,0.0056,0.0278,0.0404,1,1,1,1,1,1
338,-0.0001,-0.0185,-0.0078,0.0031,0.0235,0.0322,1,1,1,1,1,1
340,0,-0.0175,-0.0082,0.0007,0.0196,0.025,1,1,1,1,1,1
342,0,-0.0172,-0.009,-0.0015,0.0162,0.0188,1,1,1,1,1,1
344,-0.0001,-0.0169,-0.0096,-0.0033,0.0134,0.014,1,1,1,1,1,1
346,0,-0.0168,-0.01,-0.0046,0.0114,0.0104,1,1,1,1,1,1
348,0,-0.0165,-0.0101,-0.0055,0.0098,0.0075,1,1,1,1,1,1
350,0,-0.0162,-0.0104,-0.0062,0.0085,0.0051,1,1,1,1,1,1
352,0.0001,-0.0161,-0.0105,-0.0068,0.0075,0.0031,1,1,1,1,1,1
354,0,-0.0161,-0.0106,-0.0074,0.0064,0.0012,1,1,1,1,1,1
356,-0.0001,-0.0157,-0.0106,-0.0078,0.0057,-0.0003,1,1,1,1,1,1
358,0,-0.0157,-0.0106,-0.0082,0.0048,-0.0018,1,1,1,1,1,1
360,0,-0.0152,-0.0105,-0.0084,0.0046,-0.0026,1,1,1,1,1,1
362,0,-0.0152,-0.0105,-0.0084,0.0041,-0.0035,1,1,1,1,1,1
364,0.0001,-0.0129,-0.0082,-0.0059,0.0074,0.0004,1,1,1,1,1,1
366,0.0001,-0.0139,-0.0092,-0.0078,0.0041,-0.0042,1,1,1,1,1,1
368,0.0002,-0.0128,-0.0083,-0.0067,0.0052,-0.0029,1,1,1,1,1,1
370,0,-0.0121,-0.0076,-0.0059,0.006,-0.0026,1,1,1,1,1,1
372,-0.0001,-0.0109,-0.0062,-0.0047,0.0071,-0.0014,1,1,1,1,1,1
374,0,-0.0099,-0.0052,-0.0036,0.008,-0.0005,1,1,1,1,1,1
376,-0.0002,-0.0092,-0.0046,-0.003,0.0085,0.0003,1,1,1,1,1,1
378,-0.0001,-0.0088,-0.004,-0.0023,0.0091,0.0008,1,1,1,1,1,1
380,0,-0.0082,-0.0035,-0.0017,0.0096,0.0017,1,1,1,1,1,1
382,-0.0001,-0.0079,-0.0029,-0.0012,0.0104,0.0018,1,1,1,1,1,1
384,-0.0001,-0.0076,-0.0027,-0.0008,0.0105,0.0023,1,1,1,1,1,1
386,-0.0001,-0.0073,-0.0023,-0.0004,0.0111,0.0029,1,1,1,1,1,1
388,-0.0004,-0.0074,-0.0026,-0.0002,0.0109,0.0036,1,1,1,1,1,1
390,-0.0002,-0.0073,-0.0022,0.0001,0.0114,0.0038,1,1,1,1,1,1
392,-0.0002,-0.0071,-0.0019,0.0003,0.0118,0.0035,1,1,1,1,1,1
394,-0.0001,-0.0072,-0.0021,0.0003,0.0114,0.0042,1,1,1,1,1,1
396,-0.0003,-0.0075,-0.0024,-0.0003,0.0107,0.003,1,1,1,1,1,1
398,-0.0003,-0.0077,-0.0029,-0.0007,0.0101,0.002,1,1,1,1,1,1
400,-0.0001,-0.0078,-0.0028,-0.001,0.0097,0.0014,1,1,1,1,1,1
402,-0.0002,-0.008,-0.0033,-0.0018,0.0088,-0.0003,1,1,1,1,1,1
404,-0.0003,-0.0089,-0.0042,-0.0032,0.0072,-0.003,1,1,1,1,1,1
406,-0.0002,-0.0092,-0.0053,-0.0041,0.0054,-0.0034,1,1,1,1,1,1
408,-0.0002,-0.0091,-0.0048,-0.0046,0.0056,-0.0058,1,1,1,1,1,1
410,-0.0002,-0.0097,-0.0057,-0.0055,0.0042,-0.0073,1,1,1,1,1,1
412,-0.0003,-0.0105,-0.0065,-0.0066,0.0031,-0.0095,1,1,1,1,1,1
414,-0.0002,-0.0106,-0.007,-0.0068,0.0023,-0.0091,1,1,1,1,1,1
416,-0.0002,-0.0104,-0.0066,-0.0067,0.0027,-0.0097,1,1,1,1,1,1
418,-0.0002,-0.0107,-0.0068,-0.0071,0.0023,-0.0101,1,1,1,1,1,1
420,-0.0003,-0.0116,-0.0076,-0.008,0.0014,-0.0119,1,1,1,1,1,1
422,-0.0003,-0.0124,-0.0091,-0.0089,-0.0001,-0.012,1,1,1,1,1,1
424,-0.0002,-0.0121,-0.0087,-0.0084,0.0004,-0.0106,1,1,1,1,1,1
426,-0.0003,-0.0122,-0.0078,-0.0082,0.0016,-0.0118,1,1,1,1,1,1
428,-0.0003,-0.0123,-0.0085,-0.0082,0.0009,-0.0106,1,1,1,1,1,1
430,-0.0002,-0.0128,-0.0091,-0.0087,0.0004,-0.0112,1,1,1,1,1,1
432,-0.0003,-0.012,-0.0076,-0.0074,0.0022,-0.0099,1,1,1,1,1,1
434,-0.0002,-0.0124,-0.0083,-0.0077,0.0016,-0.0095,1,1,1,1,1,1
436,-0.0003,-0.0127,-0.0079,-0.0077,0.0023,-0.0101,1,1,1,1,1,1
438,-0.0002,-0.0127,-0.0079,-0.0076,0.0025,-0.0097,1,1,1,1,1,1
440,-0.0003,-0.0135,-0.008,-0.008,0.0026,-0.0103,1,1,1,1,1,1
442,-0.0002,-0.0131,-0.0082,-0.0074,0.0026,-0.0081,1,1,1,1,1,1
444,-0.0002,-0.0131,-0.0079,-0.007,0.0034,-0.0078,1,1,1,1,1,1
446,-0.0003,-0.0131,-0.0075,-0.0066,0.004,-0.0071,1,1,1,1,1,1
448,-0.0003,-0.0134,-0.0074,-0.0066,0.0044,-0.0067,1,1,1,1,1,1
450,-0.0003,-0.012,-0.0057,-0.0048,0.0065,-0.0048,1,1,1,1,1,1
452,-0.0001,-0.0124,-0.006,-0.0049,0.0066,-0.0042,1,1,1,1,1,1
454,-0.0003,-0.0132,-0.0065,-0.0052,0.0066,-0.0043,1,1,1,1,1,1
456,-0.0001,-0.0133,-0.0064,-0.005,0.0069,-0.0036,1,1,1,1,1,1
458,-0.0003,-0.0146,-0.0078,-0.006,0.0058,-0.0039,1,1,1,1,1,1
460,-0.0002,-0.0136,-0.0065,-0.0045,0.0076,-0.0015,1,1,1,1,1,1
462,-0.0003,-0.0138,-0.006,-0.0044,0.0085,-0.0019,1,1,1,1,1,1
464,-0.0003,-0.0154,-0.0081,-0.0056,0.0066,-0.0023,1,1,1,1,1,1
466,-0.0001,-0.0141,-0.0065,-0.0038,0.0088,0.001,1,1,1,1,1,1
468,-0.0002,-0.0137,-0.0058,-0.003,0.0099,0.002,1,1,1,1,1,1
470,-0.0002,-0.0119,-0.0031,-0.0006,0.0132,0.0042,1,1,1,1,1,1
472,-0.0004,-0.0139,-0.0047,-0.0022,0.0118,0.0024,1,1,1,1,1,1
474,-0.0002,-0.0129,-0.0039,-0.001,0.0132,0.0051,1,1,1,1,1,1
476,-0.0003,-0.0135,-0.0043,-0.0011,0.0131,0.0055,1,1,1,1,1,1
478,-0.0002,-0.0133,-0.0039,-0.0005,0.0138,0.0067,1,1,1,1,1,1
480,-0.0003,-0.0142,-0.0045,-0.0009,0.0138,0.0069,1,1,1,1,1,1
482,-0.0003,-0.0143,-0.0042,-0.0006,0.0146,0.0074,1,1,1,1,1,1
484,-0.0007,-0.0154,-0.0056,-0.0016,0.0135,0.0066,1,1,1,1,1,1
486,0,-0.0157,-0.0071,-0.0014,0.0121,0.0116,1,1,1,1,1,1
488,-0.0002,-0.0135,-0.0027,0.0016,0.0174,0.0117,1,1,1,1,1,1
490,-0.0003,-0.0134,-0.0024,0.0021,0.018,0.0128,1,1,1,1,1,1
492,-0.0004,-0.0138,-0.0025,0.0019,0.0184,0.0124,1,1,1,1,1,1
494,-0.0001,-0.0119,-0.0005,0.0042,0.0205,0.0157,1,1,1,1,1,1
496,-0.0003,-0.0141,-0.0027,0.0021,0.0186,0.0136,1,1,1,1,1,1
498,-0.0003,-0.015,-0.0033,0.0014,0.0181,0.0125,1,1,1,1,1,1
500,-0.0002,-0.0137,-0.0016,0.003,0.0201,0.0145,1,1,1,1,1,1
502,-0.0003,-0.0145,-0.0025,0.0022,0.019,0.0141,1,1,1,1,1,1
504,-0.0002,-0.0138,-0.0017,0.0029,0.0203,0.0149,1,1,1,1,1,1
506,-0.0003,-0.0131,-0.0009,0.0036,0.0209,0.016,1,1,1,1,1,1
508,-0.0003,-0.0134,-0.0012,0.0036,0.0208,0.0157,1,1,1,1,1,1
510,-0.0003,-0.0143,-0.002,0.0025,0.0198,0.0145,1,1,1,1,1,1
512,-0.0002,-0.0129,-0.0004,0.0042,0.0218,0.0166,1,1,1,1,1,1
514,-0.0001,-0.0124,0.0004,0.0048,0.0227,0.0168,1,1,1,1,1,1
516,-0.0001,-0.0126,0.0001,0.0046,0.0226,0.0175,1,1,1,1,1,1
518,-0.0004,-0.0137,-0.0006,0.004,0.0223,0.0169,1,1,1,1,1,1
520,-0.0001,-0.0119,0.0016,0.0061,0.0248,0.0197,1,1,1,1,1,1
522,-0.0003,-0.0114,0.0021,0.0069,0.026,0.0212,1,1,1,1,1,1
524,-0.0002,-0.0122,0.0016,0.0068,0.0256,0.0216,1,1,1,1,1,1
526,-0.0003,-0.013,0.0006,0.0061,0.0255,0.0221,1,1,1,1,1,1
528,-0.0001,-0.0128,0.0014,0.0074,0.0271,0.0242,1,1,1,1,1,1
530,-0.0001,-0.0112,0.0038,0.01,0.0301,0.0281,1,1,1,1,1,1
532,-0.0005,-0.0135,0.0016,0.0083,0.0289,0.0278,1,1,1,1,1,1
534,-0.0002,-0.0127,0.003,0.0104,0.0314,0.0316,1,1,1,1,1,1
536,-0.0002,-0.0104,0.006,0.014,0.0358,0.0367,1,1,1,1,1,1
538,-0.0003,-0.0126,0.0041,0.0132,0.0354,0.0384,1,1,1,1,1,1
540,-0.0002,-0.0109,0.0067,0.0164,0.0395,0.0435,1,1,1,1,1,1
542,-0.0002,-0.0111,0.0071,0.0181,0.0415,0.0477,1,1,1,1,1,1
544,-0.0002,-0.0096,0.0095,0.0214,0.0458,0.0538,1,1,1,1,1,1
546,-0.0001,-0.0093,0.011,0.0238,0.0494,0.059,1,1,1,1,1,1
548,-0.0002,-0.0075,0.0138,0.0278,0.0543,0.0663,1,1,1,1,1,1
550,-0.0002,-0.0063,0.0161,0.0316,0.059,0.0736,1,1,1,1,1,1
552,-0.0003,-0.0064,0.017,0.0341,0.0624,0.0794,1,1,1,1,1,1
554,-0.0003,-0.0047,0.0202,0.0385,0.0684,0.0877,1,1,1,1,1,1
556,-0.0002,-0.0035,0.0225,0.0425,0.0735,0.0955,1,1,1,1,1,1
558,-0.0003,-0.0019,0.0255,0.0471,0.0792,0.1043,1,1,1,1,1,1
560,-0.0004,-0.0036,0.0247,0.0485,0.0814,0.1102,1,1,1,1,1,1
562,-0.0004,0.0006,0.0312,0.0563,0.0917,0.1225,1,1,1,1,1,1
564,-0.0003,0.0016,0.0335,0.0612,0.0975,0.1326,1,1,1,1,1,1
566,-0.0004,-0.0035,0.0298,0.0596,0.0975,0.1356,1,1,1,1,1,1
568,-0.0006,-0.0076,0.0268,0.0585,0.0976,0.1386,1,1,1,1,1,1
570,-0.0004,-0.0091,0.027,0.0602,0.1009,0.1437,1,1,1,1,1,1
572,-0.0002,-0.0085,0.0302,0.065,0.108,0.1526,1,1,1,1,1,1
574,-0.0001,-0.0105,0.0296,0.067,0.1113,0.16,1,1,1,1,1,1
576,-0.0002,-0.0156,0.0267,0.0669,0.1133,0.1653,1,1,1,1,1,1
578,0.0002,-0.0184,0.0255,0.0689,0.1169,0.1727,1,1,1,1,1,1
580,0.0001,-0.0391,0.006,0.054,0.1032,0.1651,1,1,1,1,1,1
582,0.0007,-0.0288,0.0191,0.0703,0.1218,0.1895,1,1,1,1,1,1
584,0,-0.028,0.0223,0.0785,0.1328,0.2104,1,1,1,1,1,1
586,0.0001,0.0044,0.061,0.1191,0.1796,0.2634,1,1,1,1,1,1
588,-0.0001,0.0159,0.0746,0.1382,0.2012,0.2971,1,1,1,1,1,1
590,-0.0002,0.0223,0.0847,0.154,0.2208,0.3277,1,1,1,1,1,1
592,-0.0005,0.0196,0.0845,0.1603,0.23,0.3497,1,1,1,1,1,1
594,-0.0003,0.0303,0.1002,0.1805,0.2549,0.3821,1,1,1,1,1,1
596,0,0.0404,0.115,0.2004,0.2795,0.4153,1,1,1,1,1,1
598,-0.0003,0.0368,0.114,0.2064,0.2885,0.4379,1,1,1,1,1,1
600,-0.0003,0.0433,0.1246,0.2227,0.3089,0.4681,1,1,1,1,1,1
602,-0.0003,0.0471,0.1323,0.2358,0.3257,0.4947,1,1,1,1,1,1
604,0,0.0684,0.1574,0.2657,0.3593,0.536,1,1,1,1,1,1
606,-0.0001,0.0596,0.1534,0.2645,0.362,0.5439,1,1,1,1,1,1
608,-0.0001,0.0617,0.1558,0.2716,0.3699,0.5576,1,1,1,1,1,1
610,-0.0004,0.0629,0.1588,0.2777,0.3773,0.5712,1,1,1,1,1,1
612,-0.0003,0.0668,0.1649,0.2855,0.3863,0.5814,1,1,1,1,1,1
614,-0.0003,0.0698,0.1687,0.2906,0.3916,0.5876,1,1,1,1,1,1
616,-0.0001,0.0753,0.1757,0.2977,0.3994,0.5937,1,1,1,1,1,1
618,-0.0002,0.0771,0.1776,0.3,0.401,0.5953,1,1,1,1,1,1
620,-0.0001,0.0813,0.1823,0.305,0.4061,0.5983,1,1,1,1,1,1
622,-0.0004,0.0742,0.1745,0.2983,0.3981,0.5908,1,1,1,1,1,1
624,-0.0002,0.0833,0.1859,0.3094,0.4101,0.5995,1,1,1,1,1,1
626,-0.0003,0.0836,0.187,0.3119,0.4129,0.602,1,1,1,1,1,1
628,-0.0002,0.0875,0.1929,0.3194,0.4215,0.612,1,1,1,1,1,1
630,0,0.0942,0.2023,0.3308,0.4348,0.6257,1,1,1,1,1,1
632,-0.0001,0.0931,0.2033,0.3361,0.4409,0.6366,1,1,1,1,1,1
634,0,0.0961,0.21,0.3465,0.4545,0.6538,1,1,1,1,1,1
636,-0.0003,0.0995,0.2163,0.3589,0.4688,0.6776,1,1,1,1,1,1
638,-0.0002,0.1072,0.2291,0.3768,0.4907,0.7057,1,1,1,1,1,1
640,0,0.1143,0.2415,0.3955,0.5132,0.7358,1,1,1,1,1,1
642,-0.0003,0.1173,0.25,0.4107,0.5328,0.7641,1,1,1,1,1,1
644,0,0.1272,0.2662,0.434,0.5612,0.8033,1,1,1,1,1,1
646,-0.0002,0.1303,0.2749,0.4512,0.5831,0.8351,1,1,1,1,1,1
648,-0.0004,0.1334,0.2834,0.4702,0.6065,0.8762,1,1,1,1,1,1
650,0,0.1383,0.2964,0.4904,0.6326,0.911,1,1,1,1,1,1
652,-0.0004,0.1193,0.2867,0.4889,0.6402,0.9297,1,1,1,1,1,1
654,-0.0003,0.1261,0.2945,0.5036,0.656,0.9545,1,1,1,1,1,1
656,-0.0004,0.153,0.3126,0.5398,0.6843,1.0293,1,1,1,1,1,1
658,-0.0001,0.1531,0.318,0.5432,0.6905,1.0247,1,1,1,1,1,1
660,0.0001,0.1733,0.3552,0.5677,0.7293,1.0319,1,1,1,1,1,1
662,-0.0003,0.1741,0.3625,0.5735,0.7402,1.0315,1,1,1,1,1,1
664,0.0002,0.1837,0.3674,0.5857,0.747,1.0497,1,1,1,1,1,1
666,0,0.1804,0.3598,0.5789,0.7351,1.0418,1,1,1,1,1,1
668,-0.0004,0.1648,0.3397,0.5537,0.7093,1.0096,1,1,1,1,1,1
670,-0.0005,0.1596,0.3283,0.5365,0.6845,0.9801,1,1,1,1,1,1
672,-0.0003,0.1545,0.3141,0.5126,0.655,0.9398,1,1,1,1,1,1
674,-0.0001,0.147,0.2973,0.4768,0.6103,0.8634,1,1,1,1,1,1
676,-0.0002,0.1216,0.2563,0.4185,0.5391,0.769,1,1,1,1,1,1
678,-0.0002,0.1016,0.2205,0.3625,0.4704,0.674,1,1,1,1,1,1
680,-0.0003,0.0913,0.1974,0.3201,0.4174,0.5928,1,1,1,1,1,1
682,-0.0001,0.0771,0.1695,0.2737,0.3586,0.505,1,1,1,1,1,1
684,-0.0006,0.0462,0.1214,0.2059,0.277,0.3951,1,1,1,1,1,1
686,-0.0001,0.054,0.1227,0.1926,0.2579,0.353,1,1,1,1,1,1
688,-0.0001,0.0413,0.0995,0.1563,0.2126,0.2869,1,1,1,1,1,1
690,-0.0003,0.0217,0.07,0.1143,0.1616,0.2184,1,1,1,1,1,1
692,-0.0002,0.0187,0.0602,0.0953,0.1372,0.1793,1,1,1,1,1,1
694,0.0002,0.0168,0.0547,0.0813,0.1197,0.1478,1,1,1,1,1,1
696,-0.0004,-0.005,0.0261,0.0457,0.0785,0.0968,1,1,1,1,1,1
698,-0.0002,0.0059,0.0339,0.0489,0.079,0.09,1,1,1,1,1,1
700,-0.0001,0.005,0.0302,0.0409,0.0683,0.0723,1,1,1,1,1,1
702,-0.0002,-0.0075,0.0137,0.0216,0.0455,0.0453,1,1,1,1,1,1
704,-0.0004,-0.0001,0.0214,0.0252,0.0493,0.0415,1,1,1,1,1,1
706,-0.0005,-0.0216,-0.0049,-0.0022,0.0175,0.0105,1,1,1,1,1,1
708,0,0.0001,0.0187,0.0184,0.0398,0.0265,1,1,1,1,1,1
710,-0.0001,-0.009,0.0082,0.0067,0.0265,0.0104,1,1,1,1,1,1
712,-0.0002,-0.0129,0.0031,0.0005,0.0194,0.0027,1,1,1,1,1,1
714,-0.0003,-0.0148,-0.0011,-0.0032,0.0134,-0.0011,1,1,1,1,1,1
716,-0.0002,-0.0057,0.0097,0.0057,0.0238,0.004,1,1,1,1,1,1
718,-0.0004,-0.0163,-0.0035,-0.0069,0.0089,-0.0093,1,1,1,1,1,1
720,0.0001,-0.0093,0.0048,-0.0001,0.0168,-0.0042,1,1,1,1,1,1
722,0,-0.0144,-0.001,-0.0061,0.0101,-0.0105,1,1,1,1,1,1
724,-0.0003,-0.0252,-0.0129,-0.018,-0.0029,-0.0233,1,1,1,1,1,1
726,-0.0004,-0.0187,-0.0074,-0.012,0.0021,-0.0176,1,1,1,1,1,1
728,-0.0001,-0.0149,-0.0015,-0.0081,0.0078,-0.0174,1,1,1,1,1,1
730,-0.0001,-0.0223,-0.0103,-0.0165,-0.0019,-0.0247,1,1,1,1,1,1
732,-0.0002,-0.0204,-0.008,-0.0146,0.0005,-0.023,1,1,1,1,1,1
734,-0.0003,-0.0284,-0.0164,-0.0231,-0.0086,-0.0338,1,1,1,1,1,1
736,-0.0002,-0.0163,-0.0029,-0.0105,0.0052,-0.0228,1,1,1,1,1,1
738,-0.0002,-0.014,-0.0001,-0.0083,0.0076,-0.0197,1,1,1,1,1,1
740,-0.0001,-0.0134,-0.0035,-0.0089,0.0038,-0.0169,1,1,1,1,1,1
742,0.0002,-0.0068,0.0083,-0.001,0.0158,-0.0162,1,1,1,1,1,1
744,0,-0.02,-0.0057,-0.0147,0.0017,-0.0295,1,1,1,1,1,1
746,0.0001,-0.0269,-0.0141,-0.0223,-0.0074,-0.0347,1,1,1,1,1,1
748,-0.0003,-0.0212,-0.0101,-0.017,-0.0038,-0.0276,1,1,1,1,1,1
750,-0.0003,-0.0197,-0.0089,-0.0159,-0.0026,-0.0281,1,1,1,1,1,1
752,0,-0.0162,-0.0031,-0.0115,0.0033,-0.0243,1,1,1,1,1,1
754,-0.0002,-0.023,-0.0138,-0.0197,-0.0081,-0.0299,1,1,1,1,1,1
756,-0.0002,-0.0312,-0.0189,-0.0275,-0.0133,-0.0423,1,1,1,1,1,1
758,-0.0002,-0.0221,-0.0112,-0.0186,-0.0053,-0.0311,1,1,1,1,1,1
760,-0.0003,-0.0138,-0.0002,-0.0095,0.0059,-0.0263,1,1,1,1,1,1
762,-0.0002,-0.0158,-0.0018,-0.0113,0.0043,-0.0259,1,1,1,1,1,1
764,-0.0002,-0.021,-0.0108,-0.0179,-0.0052,-0.031,1,1,1,1,1,1
766,0.0001,-0.0048,0.0082,-0.0001,0.0143,-0.0137,1,1,1,1,1,1
768,-0.0001,-0.0261,-0.0135,-0.0229,-0.0084,-0.0397,1,1,1,1,1,1
770,-0.0001,-0.021,-0.0098,-0.0176,-0.0041,-0.0306,1,1,1,1,1,1
772,-0.0001,-0.009,0.0043,-0.0047,0.0102,-0.02,1,1,1,1,1,1
774,0,-0.0039,0.0091,0,0.015,-0.0157,1,1,1,1,1,1
776,-0.0001,-0.0095,0.0057,-0.0049,0.0117,-0.0231,1,1,1,1,1,1
778,-0.0003,-0.028,-0.0163,-0.0249,-0.0112,-0.0383,1,1,1,1,1,1
780,-0.0003,-0.0181,-0.0085,-0.0154,-0.0034,-0.0271,1,1,1,1,1,1
782,-0.0001,-0.0076,0.0043,-0.0042,0.0097,-0.0186,1,1,1,1,1,1
784,0,0.002,0.0147,0.0059,0.0205,-0.0089,1,1,1,1,1,1
786,0,-0.0043,0.0089,-0.0004,0.0143,-0.0162,1,1,1,1,1,1
788,0,-0.0149,-0.003,-0.0117,0.002,-0.0273,1,1,1,1,1,1
790,0,-0.0104,0.0019,-0.0067,0.0074,-0.0213,1,1,1,1,1,1
